student_id,UG_institute_tier,UG_branch,UG_percentage,Year_of_passing,GATE_paper,GATE_score,GATE_rank,Category,Work_exp_years,program_id,university_name,dept_specialization,previous_cutoff_gen,previous_cutoff_obc,previous_cutoff_sc,previous_cutoff_st,min_UG_required,university_tier,location_state,difference_from_cutoff,admitted_flag
S0144,Tier-III,EE,72.21,2023,EE,31.43,565,General,0,P018,NIT_Hyderabad,ECE,29.83,27.83,25.83,24.83,60,NIT,West Bengal,1.6,1
S0144,Tier-III,EE,72.21,2023,EE,31.43,565,General,0,P010,NIT_Hyderabad,CE,29.12,27.12,25.12,24.12,65,NIT,Delhi,2.31,1
S0144,Tier-III,EE,72.21,2023,EE,31.43,565,General,0,P003,NIT_Bombay,CSE,30.99,28.99,26.99,25.99,55,NIT,Delhi,0.44,1
S0145,Tier-II,ME,79.22,2022,ME,28.25,736,General,2,P017,State_Hyderabad,ME,22.38,20.38,18.38,17.38,55,State,Karnataka,5.87,1
S0145,Tier-II,ME,79.22,2022,ME,28.25,736,General,2,P015,State_Kanpur,ME,26.89,24.89,22.89,21.89,60,State,Gujarat,1.36,1
S0145,Tier-II,ME,79.22,2022,ME,28.25,736,General,2,P018,NIT_Hyderabad,ECE,29.83,27.83,25.83,24.83,60,NIT,West Bengal,-1.58,0
S0145,Tier-II,ME,79.22,2022,ME,28.25,736,General,2,P009,State_Delhi,ME,27.46,25.46,23.46,22.46,65,State,Tamil Nadu,0.79,1
S0145,Tier-II,ME,79.22,2022,ME,28.25,736,General,2,P004,IIIT_Bombay,CE,29.52,27.52,25.52,24.52,65,IIIT,Delhi,-1.27,0
S0145,Tier-II,ME,79.22,2022,ME,28.25,736,General,2,P003,NIT_Bombay,CSE,30.99,28.99,26.99,25.99,55,NIT,Delhi,-2.74,0
S0146,Tier-II,ME,67.61,2021,ME,35.22,428,General,2,P013,State_Kanpur,EE,24.14,22.14,20.14,19.14,55,State,Uttar Pradesh,11.08,1
S0146,Tier-II,ME,67.61,2021,ME,35.22,428,General,2,P012,State_Chennai,EE,22.27,20.27,18.27,17.27,65,State,West Bengal,12.95,1
S0146,Tier-II,ME,67.61,2021,ME,35.22,428,General,2,P011,IIT_Trichy,EE,34.85,32.85,30.85,29.85,55,IIT,Tamil Nadu,0.37,0
S0147,Tier-II,CSE,79.51,2021,CSE,25.73,850,General,2,P005,IIIT_Chennai,ECE,28.7,26.7,24.7,23.7,65,IIIT,West Bengal,-2.97,0
S0147,Tier-II,CSE,79.51,2021,CSE,25.73,850,General,2,P007,NIT_Trichy,EE,26.39,24.39,22.39,21.39,55,NIT,Tamil Nadu,-0.66,0
S0147,Tier-II,CSE,79.51,2021,CSE,25.73,850,General,2,P017,State_Hyderabad,ME,22.38,20.38,18.38,17.38,55,State,Karnataka,3.35,1
S0147,Tier-II,CSE,79.51,2021,CSE,25.73,850,General,2,P013,State_Kanpur,EE,24.14,22.14,20.14,19.14,55,State,Uttar Pradesh,1.59,1
S0147,Tier-II,CSE,79.51,2021,CSE,25.73,850,General,2,P002,IIT_Delhi,CE,30.78,28.78,26.78,25.78,65,IIT,Tamil Nadu,-5.05,0
S0148,Tier-II,ME,83.2,2023,ME,27.48,754,General,0,P002,IIT_Delhi,CE,30.78,28.78,26.78,25.78,65,IIT,Tamil Nadu,-3.3,0
S0148,Tier-II,ME,83.2,2023,ME,27.48,754,General,0,P005,IIIT_Chennai,ECE,28.7,26.7,24.7,23.7,65,IIIT,West Bengal,-1.22,0
S0148,Tier-II,ME,83.2,2023,ME,27.48,754,General,0,P011,IIT_Trichy,EE,34.85,32.85,30.85,29.85,55,IIT,Tamil Nadu,-7.37,0
S0149,Tier-II,EE,83.89,2021,EE,29.65,621,EWS,2,P017,State_Hyderabad,ME,22.38,20.38,18.38,17.38,55,State,Karnataka,7.27,1
S0149,Tier-II,EE,83.89,2021,EE,29.65,621,EWS,2,P015,State_Kanpur,ME,26.89,24.89,22.89,21.89,60,State,Gujarat,2.76,1
S0149,Tier-II,EE,83.89,2021,EE,29.65,621,EWS,2,P005,IIIT_Chennai,ECE,28.7,26.7,24.7,23.7,65,IIIT,West Bengal,0.95,1
S0149,Tier-II,EE,83.89,2021,EE,29.65,621,EWS,2,P020,NIT_Warangal,CE,28.57,26.57,24.57,23.57,65,NIT,Gujarat,1.08,1
S0149,Tier-II,EE,83.89,2021,EE,29.65,621,EWS,2,P018,NIT_Hyderabad,ECE,29.83,27.83,25.83,24.83,60,NIT,West Bengal,-0.18,1
S0149,Tier-II,EE,83.89,2021,EE,29.65,621,EWS,2,P006,NIT_Bombay,ECE,29.09,27.09,25.09,24.09,60,NIT,Gujarat,0.56,0
S0150,Tier-III,CSE,76.83,2023,CSE,35.1,361,SC,2,P006,NIT_Bombay,ECE,29.09,27.09,25.09,24.09,60,NIT,Gujarat,10.01,1
S0150,Tier-III,CSE,76.83,2023,CSE,35.1,361,SC,2,P013,State_Kanpur,EE,24.14,22.14,20.14,19.14,55,State,Uttar Pradesh,14.96,1
S0150,Tier-III,CSE,76.83,2023,CSE,35.1,361,SC,2,P010,NIT_Hyderabad,CE,29.12,27.12,25.12,24.12,65,NIT,Delhi,9.98,1
S0150,Tier-III,CSE,76.83,2023,CSE,35.1,361,SC,2,P011,IIT_Trichy,EE,34.85,32.85,30.85,29.85,55,IIT,Tamil Nadu,4.25,1
S0150,Tier-III,CSE,76.83,2023,CSE,35.1,361,SC,2,P016,Private_Trichy,EE,20.7,18.7,16.7,15.7,55,Private,Maharashtra,18.4,1
S0151,Tier-II,ECE,67.78,2023,ECE,27.72,800,General,2,P016,Private_Trichy,EE,20.7,18.7,16.7,15.7,55,Private,Maharashtra,7.02,1
S0151,Tier-II,ECE,67.78,2023,ECE,27.72,800,General,2,P001,IIIT_Bombay,EE,32.75,30.75,28.75,27.75,55,IIIT,Delhi,-5.03,0
S0151,Tier-II,ECE,67.78,2023,ECE,27.72,800,General,2,P012,State_Chennai,EE,22.27,20.27,18.27,17.27,65,State,West Bengal,5.45,1
S0151,Tier-II,ECE,67.78,2023,ECE,27.72,800,General,2,P011,IIT_Trichy,EE,34.85,32.85,30.85,29.85,55,IIT,Tamil Nadu,-7.13,0
S0151,Tier-II,ECE,67.78,2023,ECE,27.72,800,General,2,P004,IIIT_Bombay,CE,29.52,27.52,25.52,24.52,65,IIIT,Delhi,-1.8,0
S0152,Tier-II,CSE,78.77,2021,CSE,25.59,885,General,0,P019,State_Pune,ECE,25.37,23.37,21.37,20.37,55,State,Karnataka,0.22,1
S0152,Tier-II,CSE,78.77,2021,CSE,25.59,885,General,0,P010,NIT_Hyderabad,CE,29.12,27.12,25.12,24.12,65,NIT,Delhi,-3.53,0
S0152,Tier-II,CSE,78.77,2021,CSE,25.59,885,General,0,P001,IIIT_Bombay,EE,32.75,30.75,28.75,27.75,55,IIIT,Delhi,-7.16,0
S0152,Tier-II,CSE,78.77,2021,CSE,25.59,885,General,0,P016,Private_Trichy,EE,20.7,18.7,16.7,15.7,55,Private,Maharashtra,4.89,1
S0152,Tier-II,CSE,78.77,2021,CSE,25.59,885,General,0,P009,State_Delhi,ME,27.46,25.46,23.46,22.46,65,State,Tamil Nadu,-1.87,0
S0152,Tier-II,CSE,78.77,2021,CSE,25.59,885,General,0,P011,IIT_Trichy,EE,34.85,32.85,30.85,29.85,55,IIT,Tamil Nadu,-9.26,0
S0153,Tier-III,ME,84.74,2023,ME,20.79,1134,General,0,P002,IIT_Delhi,CE,30.78,28.78,26.78,25.78,65,IIT,Tamil Nadu,-9.99,0
S0153,Tier-III,ME,84.74,2023,ME,20.79,1134,General,0,P019,State_Pune,ECE,25.37,23.37,21.37,20.37,55,State,Karnataka,-4.58,0
S0153,Tier-III,ME,84.74,2023,ME,20.79,1134,General,0,P016,Private_Trichy,EE,20.7,18.7,16.7,15.7,55,Private,Maharashtra,0.09,1
S0153,Tier-III,ME,84.74,2023,ME,20.79,1134,General,0,P006,NIT_Bombay,ECE,29.09,27.09,25.09,24.09,60,NIT,Gujarat,-8.3,0
S0154,Tier-III,CE,80.2,2021,CE,23.3,937,OBC,1,P005,IIIT_Chennai,ECE,28.7,26.7,24.7,23.7,65,IIIT,West Bengal,-3.4,0
S0154,Tier-III,CE,80.2,2021,CE,23.3,937,OBC,1,P008,NIT_Hyderabad,EE,26.59,24.59,22.59,21.59,55,NIT,Karnataka,-1.29,1
S0154,Tier-III,CE,80.2,2021,CE,23.3,937,OBC,1,P002,IIT_Delhi,CE,30.78,28.78,26.78,25.78,65,IIT,Tamil Nadu,-5.48,0
S0154,Tier-III,CE,80.2,2021,CE,23.3,937,OBC,1,P004,IIIT_Bombay,CE,29.52,27.52,25.52,24.52,65,IIIT,Delhi,-4.22,0
S0154,Tier-III,CE,80.2,2021,CE,23.3,937,OBC,1,P007,NIT_Trichy,EE,26.39,24.39,22.39,21.39,55,NIT,Tamil Nadu,-1.09,0
S0154,Tier-III,CE,80.2,2021,CE,23.3,937,OBC,1,P001,IIIT_Bombay,EE,32.75,30.75,28.75,27.75,55,IIIT,Delhi,-7.45,0
S0155,Tier-II,CE,82.48,2022,CE,26.55,838,General,0,P011,IIT_Trichy,EE,34.85,32.85,30.85,29.85,55,IIT,Tamil Nadu,-8.3,0
S0155,Tier-II,CE,82.48,2022,CE,26.55,838,General,0,P014,IIIT_Delhi,CE,28.7,26.7,24.7,23.7,65,IIIT,Telangana,-2.15,0
S0155,Tier-II,CE,82.48,2022,CE,26.55,838,General,0,P005,IIIT_Chennai,ECE,28.7,26.7,24.7,23.7,65,IIIT,West Bengal,-2.15,0
S0155,Tier-II,CE,82.48,2022,CE,26.55,838,General,0,P019,State_Pune,ECE,25.37,23.37,21.37,20.37,55,State,Karnataka,1.18,1
S0155,Tier-II,CE,82.48,2022,CE,26.55,838,General,0,P007,NIT_Trichy,EE,26.39,24.39,22.39,21.39,55,NIT,Tamil Nadu,0.16,1
S0155,Tier-II,CE,82.48,2022,CE,26.55,838,General,0,P016,Private_Trichy,EE,20.7,18.7,16.7,15.7,55,Private,Maharashtra,5.85,1
S0156,Tier-II,CSE,80.81,2023,CSE,28.08,756,SC,2,P002,IIT_Delhi,CE,30.78,28.78,26.78,25.78,65,IIT,Tamil Nadu,1.3,1
S0156,Tier-II,CSE,80.81,2023,CSE,28.08,756,SC,2,P005,IIIT_Chennai,ECE,28.7,26.7,24.7,23.7,65,IIIT,West Bengal,3.38,1
S0156,Tier-II,CSE,80.81,2023,CSE,28.08,756,SC,2,P017,State_Hyderabad,ME,22.38,20.38,18.38,17.38,55,State,Karnataka,9.7,1
S0156,Tier-II,CSE,80.81,2023,CSE,28.08,756,SC,2,P007,NIT_Trichy,EE,26.39,24.39,22.39,21.39,55,NIT,Tamil Nadu,5.69,1
S0156,Tier-II,CSE,80.81,2023,CSE,28.08,756,SC,2,P011,IIT_Trichy,EE,34.85,32.85,30.85,29.85,55,IIT,Tamil Nadu,-2.77,1
S0156,Tier-II,CSE,80.81,2023,CSE,28.08,756,SC,2,P016,Private_Trichy,EE,20.7,18.7,16.7,15.7,55,Private,Maharashtra,11.38,1
S0157,Tier-III,EE,74.82,2023,EE,24.04,958,OBC,2,P017,State_Hyderabad,ME,22.38,20.38,18.38,17.38,55,State,Karnataka,3.66,1
S0157,Tier-III,EE,74.82,2023,EE,24.04,958,OBC,2,P013,State_Kanpur,EE,24.14,22.14,20.14,19.14,55,State,Uttar Pradesh,1.9,1
S0157,Tier-III,EE,74.82,2023,EE,24.04,958,OBC,2,P011,IIT_Trichy,EE,34.85,32.85,30.85,29.85,55,IIT,Tamil Nadu,-8.81,0
S0157,Tier-III,EE,74.82,2023,EE,24.04,958,OBC,2,P006,NIT_Bombay,ECE,29.09,27.09,25.09,24.09,60,NIT,Gujarat,-3.05,0
S0157,Tier-III,EE,74.82,2023,EE,24.04,958,OBC,2,P015,State_Kanpur,ME,26.89,24.89,22.89,21.89,60,State,Gujarat,-0.85,0
S0157,Tier-III,EE,74.82,2023,EE,24.04,958,OBC,2,P016,Private_Trichy,EE,20.7,18.7,16.7,15.7,55,Private,Maharashtra,5.34,1
S0158,Tier-III,ME,78.31,2021,ME,25.56,826,General,0,P018,NIT_Hyderabad,ECE,29.83,27.83,25.83,24.83,60,NIT,West Bengal,-4.27,0
S0158,Tier-III,ME,78.31,2021,ME,25.56,826,General,0,P012,State_Chennai,EE,22.27,20.27,18.27,17.27,65,State,West Bengal,3.29,1
S0158,Tier-III,ME,78.31,2021,ME,25.56,826,General,0,P009,State_Delhi,ME,27.46,25.46,23.46,22.46,65,State,Tamil Nadu,-1.9,0
S0158,Tier-III,ME,78.31,2021,ME,25.56,826,General,0,P016,Private_Trichy,EE,20.7,18.7,16.7,15.7,55,Private,Maharashtra,4.86,1
S0158,Tier-III,ME,78.31,2021,ME,25.56,826,General,0,P007,NIT_Trichy,EE,26.39,24.39,22.39,21.39,55,NIT,Tamil Nadu,-0.83,0
S0159,Tier-II,CE,69.4,2023,CE,27.04,780,OBC,0,P009,State_Delhi,ME,27.46,25.46,23.46,22.46,65,State,Tamil Nadu,1.58,1
S0159,Tier-II,CE,69.4,2023,CE,27.04,780,OBC,0,P018,NIT_Hyderabad,ECE,29.83,27.83,25.83,24.83,60,NIT,West Bengal,-0.79,1
S0159,Tier-II,CE,69.4,2023,CE,27.04,780,OBC,0,P010,NIT_Hyderabad,CE,29.12,27.12,25.12,24.12,65,NIT,Delhi,-0.08,0
S0159,Tier-II,CE,69.4,2023,CE,27.04,780,OBC,0,P008,NIT_Hyderabad,EE,26.59,24.59,22.59,21.59,55,NIT,Karnataka,2.45,1
S0160,Tier-III,EE,75.75,2022,EE,23.91,930,General,1,P010,NIT_Hyderabad,CE,29.12,27.12,25.12,24.12,65,NIT,Delhi,-5.21,0
S0160,Tier-III,EE,75.75,2022,EE,23.91,930,General,1,P007,NIT_Trichy,EE,26.39,24.39,22.39,21.39,55,NIT,Tamil Nadu,-2.48,0
S0160,Tier-III,EE,75.75,2022,EE,23.91,930,General,1,P016,Private_Trichy,EE,20.7,18.7,16.7,15.7,55,Private,Maharashtra,3.21,1
S0160,Tier-III,EE,75.75,2022,EE,23.91,930,General,1,P011,IIT_Trichy,EE,34.85,32.85,30.85,29.85,55,IIT,Tamil Nadu,-10.94,0
S0160,Tier-III,EE,75.75,2022,EE,23.91,930,General,1,P018,NIT_Hyderabad,ECE,29.83,27.83,25.83,24.83,60,NIT,West Bengal,-5.92,0
S0161,Tier-III,EE,73.8,2023,EE,29.07,739,General,2,P018,NIT_Hyderabad,ECE,29.83,27.83,25.83,24.83,60,NIT,West Bengal,-0.76,1
S0161,Tier-III,EE,73.8,2023,EE,29.07,739,General,2,P009,State_Delhi,ME,27.46,25.46,23.46,22.46,65,State,Tamil Nadu,1.61,1
S0161,Tier-III,EE,73.8,2023,EE,29.07,739,General,2,P010,NIT_Hyderabad,CE,29.12,27.12,25.12,24.12,65,NIT,Delhi,-0.05,0
S0161,Tier-III,EE,73.8,2023,EE,29.07,739,General,2,P004,IIIT_Bombay,CE,29.52,27.52,25.52,24.52,65,IIIT,Delhi,-0.45,0
S0161,Tier-III,EE,73.8,2023,EE,29.07,739,General,2,P013,State_Kanpur,EE,24.14,22.14,20.14,19.14,55,State,Uttar Pradesh,4.93,1
S0162,Tier-III,ME,75.73,2023,ME,22.7,1044,General,1,P012,State_Chennai,EE,22.27,20.27,18.27,17.27,65,State,West Bengal,0.43,0
S0162,Tier-III,ME,75.73,2023,ME,22.7,1044,General,1,P005,IIIT_Chennai,ECE,28.7,26.7,24.7,23.7,65,IIIT,West Bengal,-6.0,0
S0162,Tier-III,ME,75.73,2023,ME,22.7,1044,General,1,P010,NIT_Hyderabad,CE,29.12,27.12,25.12,24.12,65,NIT,Delhi,-6.42,0
S0162,Tier-III,ME,75.73,2023,ME,22.7,1044,General,1,P002,IIT_Delhi,CE,30.78,28.78,26.78,25.78,65,IIT,Tamil Nadu,-8.08,0
S0162,Tier-III,ME,75.73,2023,ME,22.7,1044,General,1,P018,NIT_Hyderabad,ECE,29.83,27.83,25.83,24.83,60,NIT,West Bengal,-7.13,0
S0162,Tier-III,ME,75.73,2023,ME,22.7,1044,General,1,P020,NIT_Warangal,CE,28.57,26.57,24.57,23.57,65,NIT,Gujarat,-5.87,0
S0163,Tier-II,CE,83.11,2022,CE,24.9,953,General,1,P012,State_Chennai,EE,22.27,20.27,18.27,17.27,65,State,West Bengal,2.63,1
S0163,Tier-II,CE,83.11,2022,CE,24.9,953,General,1,P015,State_Kanpur,ME,26.89,24.89,22.89,21.89,60,State,Gujarat,-1.99,0
S0163,Tier-II,CE,83.11,2022,CE,24.9,953,General,1,P009,State_Delhi,ME,27.46,25.46,23.46,22.46,65,State,Tamil Nadu,-2.56,0
S0164,Tier-III,ECE,74.82,2023,ECE,25.12,898,General,2,P007,NIT_Trichy,EE,26.39,24.39,22.39,21.39,55,NIT,Tamil Nadu,-1.27,0
S0164,Tier-III,ECE,74.82,2023,ECE,25.12,898,General,2,P020,NIT_Warangal,CE,28.57,26.57,24.57,23.57,65,NIT,Gujarat,-3.45,0
S0164,Tier-III,ECE,74.82,2023,ECE,25.12,898,General,2,P018,NIT_Hyderabad,ECE,29.83,27.83,25.83,24.83,60,NIT,West Bengal,-4.71,0
S0164,Tier-III,ECE,74.82,2023,ECE,25.12,898,General,2,P009,State_Delhi,ME,27.46,25.46,23.46,22.46,65,State,Tamil Nadu,-2.34,0
S0164,Tier-III,ECE,74.82,2023,ECE,25.12,898,General,2,P017,State_Hyderabad,ME,22.38,20.38,18.38,17.38,55,State,Karnataka,2.74,1
S0164,Tier-III,ECE,74.82,2023,ECE,25.12,898,General,2,P003,NIT_Bombay,CSE,30.99,28.99,26.99,25.99,55,NIT,Delhi,-5.87,0
S0165,Tier-I,ME,92.24,2023,ME,26.45,863,SC,2,P020,NIT_Warangal,CE,28.57,26.57,24.57,23.57,65,NIT,Gujarat,1.88,1
S0165,Tier-I,ME,92.24,2023,ME,26.45,863,SC,2,P019,State_Pune,ECE,25.37,23.37,21.37,20.37,55,State,Karnataka,5.08,1
S0165,Tier-I,ME,92.24,2023,ME,26.45,863,SC,2,P008,NIT_Hyderabad,EE,26.59,24.59,22.59,21.59,55,NIT,Karnataka,3.86,1
S0166,Tier-II,ECE,88.68,2022,ECE,29.26,661,ST,0,P002,IIT_Delhi,CE,30.78,28.78,26.78,25.78,65,IIT,Tamil Nadu,3.48,1
S0166,Tier-II,ECE,88.68,2022,ECE,29.26,661,ST,0,P017,State_Hyderabad,ME,22.38,20.38,18.38,17.38,55,State,Karnataka,11.88,1
S0166,Tier-II,ECE,88.68,2022,ECE,29.26,661,ST,0,P008,NIT_Hyderabad,EE,26.59,24.59,22.59,21.59,55,NIT,Karnataka,7.67,1
S0166,Tier-II,ECE,88.68,2022,ECE,29.26,661,ST,0,P018,NIT_Hyderabad,ECE,29.83,27.83,25.83,24.83,60,NIT,West Bengal,4.43,1
S0167,Tier-II,CE,81.46,2022,CE,29.56,639,SC,2,P004,IIIT_Bombay,CE,29.52,27.52,25.52,24.52,65,IIIT,Delhi,4.04,1
S0167,Tier-II,CE,81.46,2022,CE,29.56,639,SC,2,P014,IIIT_Delhi,CE,28.7,26.7,24.7,23.7,65,IIIT,Telangana,4.86,1
S0167,Tier-II,CE,81.46,2022,CE,29.56,639,SC,2,P011,IIT_Trichy,EE,34.85,32.85,30.85,29.85,55,IIT,Tamil Nadu,-1.29,0
S0168,Tier-I,ME,87.14,2021,ME,15.72,1328,OBC,2,P004,IIIT_Bombay,CE,29.52,27.52,25.52,24.52,65,IIIT,Delhi,-11.8,0
S0168,Tier-I,ME,87.14,2021,ME,15.72,1328,OBC,2,P005,IIIT_Chennai,ECE,28.7,26.7,24.7,23.7,65,IIIT,West Bengal,-10.98,0
S0168,Tier-I,ME,87.14,2021,ME,15.72,1328,OBC,2,P001,IIIT_Bombay,EE,32.75,30.75,28.75,27.75,55,IIIT,Delhi,-15.03,0
S0168,Tier-I,ME,87.14,2021,ME,15.72,1328,OBC,2,P006,NIT_Bombay,ECE,29.09,27.09,25.09,24.09,60,NIT,Gujarat,-11.37,0
S0168,Tier-I,ME,87.14,2021,ME,15.72,1328,OBC,2,P014,IIIT_Delhi,CE,28.7,26.7,24.7,23.7,65,IIIT,Telangana,-10.98,0
S0168,Tier-I,ME,87.14,2021,ME,15.72,1328,OBC,2,P011,IIT_Trichy,EE,34.85,32.85,30.85,29.85,55,IIT,Tamil Nadu,-17.13,0
S0169,Tier-III,ECE,79.76,2021,ECE,25.56,849,General,1,P016,Private_Trichy,EE,20.7,18.7,16.7,15.7,55,Private,Maharashtra,4.86,1
S0169,Tier-III,ECE,79.76,2021,ECE,25.56,849,General,1,P007,NIT_Trichy,EE,26.39,24.39,22.39,21.39,55,NIT,Tamil Nadu,-0.83,0
S0169,Tier-III,ECE,79.76,2021,ECE,25.56,849,General,1,P010,NIT_Hyderabad,CE,29.12,27.12,25.12,24.12,65,NIT,Delhi,-3.56,0
S0169,Tier-III,ECE,79.76,2021,ECE,25.56,849,General,1,P011,IIT_Trichy,EE,34.85,32.85,30.85,29.85,55,IIT,Tamil Nadu,-9.29,0
S0169,Tier-III,ECE,79.76,2021,ECE,25.56,849,General,1,P018,NIT_Hyderabad,ECE,29.83,27.83,25.83,24.83,60,NIT,West Bengal,-4.27,0
S0169,Tier-III,ECE,79.76,2021,ECE,25.56,849,General,1,P017,State_Hyderabad,ME,22.38,20.38,18.38,17.38,55,State,Karnataka,3.18,1
S0170,Tier-II,ME,74.12,2023,ME,22.59,1013,General,1,P003,NIT_Bombay,CSE,30.99,28.99,26.99,25.99,55,NIT,Delhi,-8.4,0
S0170,Tier-II,ME,74.12,2023,ME,22.59,1013,General,1,P019,State_Pune,ECE,25.37,23.37,21.37,20.37,55,State,Karnataka,-2.78,0
S0170,Tier-II,ME,74.12,2023,ME,22.59,1013,General,1,P008,NIT_Hyderabad,EE,26.59,24.59,22.59,21.59,55,NIT,Karnataka,-4.0,0
S0171,Tier-III,CE,73.78,2022,CE,22.03,1022,ST,2,P006,NIT_Bombay,ECE,29.09,27.09,25.09,24.09,60,NIT,Gujarat,-2.06,1
S0171,Tier-III,CE,73.78,2022,CE,22.03,1022,ST,2,P014,IIIT_Delhi,CE,28.7,26.7,24.7,23.7,65,IIIT,Telangana,-1.67,0
S0171,Tier-III,CE,73.78,2022,CE,22.03,1022,ST,2,P020,NIT_Warangal,CE,28.57,26.57,24.57,23.57,65,NIT,Gujarat,-1.54,0
S0172,Tier-III,CSE,84.33,2023,CSE,31.27,553,General,1,P013,State_Kanpur,EE,24.14,22.14,20.14,19.14,55,State,Uttar Pradesh,7.13,1
S0172,Tier-III,CSE,84.33,2023,CSE,31.27,553,General,1,P016,Private_Trichy,EE,20.7,18.7,16.7,15.7,55,Private,Maharashtra,10.57,1
S0172,Tier-III,CSE,84.33,2023,CSE,31.27,553,General,1,P006,NIT_Bombay,ECE,29.09,27.09,25.09,24.09,60,NIT,Gujarat,2.18,1
S0173,Tier-III,CSE,78.46,2022,CSE,23.69,948,EWS,0,P002,IIT_Delhi,CE,30.78,28.78,26.78,25.78,65,IIT,Tamil Nadu,-7.09,0
S0173,Tier-III,CSE,78.46,2022,CSE,23.69,948,EWS,0,P001,IIIT_Bombay,EE,32.75,30.75,28.75,27.75,55,IIIT,Delhi,-9.06,0
S0173,Tier-III,CSE,78.46,2022,CSE,23.69,948,EWS,0,P010,NIT_Hyderabad,CE,29.12,27.12,25.12,24.12,65,NIT,Delhi,-5.43,0
S0173,Tier-III,CSE,78.46,2022,CSE,23.69,948,EWS,0,P004,IIIT_Bombay,CE,29.52,27.52,25.52,24.52,65,IIIT,Delhi,-5.83,0
S0173,Tier-III,CSE,78.46,2022,CSE,23.69,948,EWS,0,P011,IIT_Trichy,EE,34.85,32.85,30.85,29.85,55,IIT,Tamil Nadu,-11.16,0
S0174,Tier-II,EE,90.51,2021,EE,34.95,434,General,0,P015,State_Kanpur,ME,26.89,24.89,22.89,21.89,60,State,Gujarat,8.06,1
S0174,Tier-II,EE,90.51,2021,EE,34.95,434,General,0,P018,NIT_Hyderabad,ECE,29.83,27.83,25.83,24.83,60,NIT,West Bengal,5.12,1
S0174,Tier-II,EE,90.51,2021,EE,34.95,434,General,0,P017,State_Hyderabad,ME,22.38,20.38,18.38,17.38,55,State,Karnataka,12.57,1
S0174,Tier-II,EE,90.51,2021,EE,34.95,434,General,0,P016,Private_Trichy,EE,20.7,18.7,16.7,15.7,55,Private,Maharashtra,14.25,1
S0174,Tier-II,EE,90.51,2021,EE,34.95,434,General,0,P005,IIIT_Chennai,ECE,28.7,26.7,24.7,23.7,65,IIIT,West Bengal,6.25,1
S0175,Tier-II,EE,68.86,2022,EE,22.32,1034,General,2,P009,State_Delhi,ME,27.46,25.46,23.46,22.46,65,State,Tamil Nadu,-5.14,0
S0175,Tier-II,EE,68.86,2022,EE,22.32,1034,General,2,P007,NIT_Trichy,EE,26.39,24.39,22.39,21.39,55,NIT,Tamil Nadu,-4.07,0
S0175,Tier-II,EE,68.86,2022,EE,22.32,1034,General,2,P004,IIIT_Bombay,CE,29.52,27.52,25.52,24.52,65,IIIT,Delhi,-7.2,0
S0175,Tier-II,EE,68.86,2022,EE,22.32,1034,General,2,P011,IIT_Trichy,EE,34.85,32.85,30.85,29.85,55,IIT,Tamil Nadu,-12.53,0
S0175,Tier-II,EE,68.86,2022,EE,22.32,1034,General,2,P006,NIT_Bombay,ECE,29.09,27.09,25.09,24.09,60,NIT,Gujarat,-6.77,0
S0175,Tier-II,EE,68.86,2022,EE,22.32,1034,General,2,P012,State_Chennai,EE,22.27,20.27,18.27,17.27,65,State,West Bengal,0.05,0
S0176,Tier-II,ECE,83.56,2021,ECE,37.55,277,General,2,P009,State_Delhi,ME,27.46,25.46,23.46,22.46,65,State,Tamil Nadu,10.09,1
S0176,Tier-II,ECE,83.56,2021,ECE,37.55,277,General,2,P006,NIT_Bombay,ECE,29.09,27.09,25.09,24.09,60,NIT,Gujarat,8.46,1
S0176,Tier-II,ECE,83.56,2021,ECE,37.55,277,General,2,P001,IIIT_Bombay,EE,32.75,30.75,28.75,27.75,55,IIIT,Delhi,4.8,1
S0176,Tier-II,ECE,83.56,2021,ECE,37.55,277,General,2,P011,IIT_Trichy,EE,34.85,32.85,30.85,29.85,55,IIT,Tamil Nadu,2.7,1
S0176,Tier-II,ECE,83.56,2021,ECE,37.55,277,General,2,P010,NIT_Hyderabad,CE,29.12,27.12,25.12,24.12,65,NIT,Delhi,8.43,1
S0176,Tier-II,ECE,83.56,2021,ECE,37.55,277,General,2,P016,Private_Trichy,EE,20.7,18.7,16.7,15.7,55,Private,Maharashtra,16.85,1
S0177,Tier-II,ECE,65.53,2022,ECE,27.89,737,SC,0,P006,NIT_Bombay,ECE,29.09,27.09,25.09,24.09,60,NIT,Gujarat,2.8,1
S0177,Tier-II,ECE,65.53,2022,ECE,27.89,737,SC,0,P013,State_Kanpur,EE,24.14,22.14,20.14,19.14,55,State,Uttar Pradesh,7.75,1
S0177,Tier-II,ECE,65.53,2022,ECE,27.89,737,SC,0,P014,IIIT_Delhi,CE,28.7,26.7,24.7,23.7,65,IIIT,Telangana,3.19,1
S0177,Tier-II,ECE,65.53,2022,ECE,27.89,737,SC,0,P017,State_Hyderabad,ME,22.38,20.38,18.38,17.38,55,State,Karnataka,9.51,1
S0178,Tier-II,EE,76.76,2022,EE,16.61,1362,General,0,P003,NIT_Bombay,CSE,30.99,28.99,26.99,25.99,55,NIT,Delhi,-14.38,0
S0178,Tier-II,EE,76.76,2022,EE,16.61,1362,General,0,P013,State_Kanpur,EE,24.14,22.14,20.14,19.14,55,State,Uttar Pradesh,-7.53,0
